InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Cancelled,ProductCategory,TotalPrice,Year,Month,Day,Hour,Weekend,ExpenseCategory
C540535,82483,WOOD 2 DRAWER CABINET WHITE FINISH,1.0,2011-01-09 14:17:00,5.95,15005,United Kingdom,True,Other,5.95,2011,1,9,14,True,Low
C540535,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2.0,2011-01-09 14:17:00,2.95,15005,United Kingdom,True,Decor,5.9,2011,1,9,14,True,Low
C540535,20724,RED RETROSPOT CHARLOTTE BAG,1.0,2011-01-09 14:17:00,0.85,15005,United Kingdom,True,Accessories,0.85,2011,1,9,14,True,Low
C540535,85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,1.0,2011-01-09 14:17:00,1.65,15005,United Kingdom,True,Decor,1.65,2011,1,9,14,True,Low
C540535,21232,STRAWBERRY CERAMIC TRINKET BOX,2.0,2011-01-09 14:17:00,1.25,15005,United Kingdom,True,Other,2.5,2011,1,9,14,True,Low
C540535,84508A,CAMOUFLAGE DESIGN TEDDY,1.0,2011-01-09 14:17:00,2.55,15005,United Kingdom,True,Other,2.55,2011,1,9,14,True,Low
C540535,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,1.0,2011-01-09 14:17:00,3.75,15005,United Kingdom,True,Decor,3.75,2011,1,9,14,True,Low
C540535,82494L,WOODEN FRAME ANTIQUE WHITE,1.0,2011-01-09 14:17:00,2.95,15005,United Kingdom,True,Other,2.95,2011,1,9,14,True,Low
C540535,85023B,EAU DE NILE JEWELLED PHOTOFRAME,1.0,2011-01-09 14:17:00,2.55,15005,United Kingdom,True,Other,2.55,2011,1,9,14,True,Low
C540535,21232,STRAWBERRY CERAMIC TRINKET BOX,1.0,2011-01-09 14:17:00,1.25,15005,United Kingdom,True,Other,1.25,2011,1,9,14,True,Low
C540535,20681,PINK POLKADOT CHILDRENS UMBRELLA,1.0,2011-01-09 14:17:00,3.25,15005,United Kingdom,True,Other,3.25,2011,1,9,14,True,Low
C540535,22649,STRAWBERRY FAIRY CAKE TEAPOT,1.0,2011-01-09 14:17:00,4.95,15005,United Kingdom,True,Kitchen,4.95,2011,1,9,14,True,Low
C540555,22617,BAKING SET SPACEBOY DESIGN,1.0,2011-01-10 09:56:00,4.95,16279,United Kingdom,True,Decor,4.95,2011,1,10,9,False,Low
C540555,21527,RED RETROSPOT TRADITIONAL TEAPOT,1.0,2011-01-10 09:56:00,7.95,16279,United Kingdom,True,Kitchen,7.95,2011,1,10,9,False,Low
C540559,21888,BINGO SET,4.0,2011-01-10 10:07:00,3.75,,EIRE,True,Decor,15.0,2011,1,10,10,False,Medium
C540634,85232B,SET OF 3 BABUSHKA STACKING TINS,3.0,2011-01-10 12:02:00,4.95,13672,United Kingdom,True,Decor,14.850000000000001,2011,1,10,12,False,Medium
C540634,21655,HANGING RIDGE GLASS T-LIGHT HOLDER,12.0,2011-01-10 12:02:00,1.69,13672,United Kingdom,True,Other,20.28,2011,1,10,12,False,Medium
C540634,79323P,PINK CHERRY LIGHTS,4.0,2011-01-10 12:02:00,6.75,13672,United Kingdom,True,Other,27.0,2011,1,10,12,False,Medium
C540643,22423,REGENCY CAKESTAND 3 TIER,2.0,2011-01-10 14:08:00,10.95,12471,Germany,True,Kitchen,21.9,2011,1,10,14,False,Medium
C540652,22655,VINTAGE RED KITCHEN CABINET,1.0,2011-01-10 15:04:00,18.0,17406,United Kingdom,True,Other,265.5,2011,1,10,15,False,High
C540780,22423,REGENCY CAKESTAND 3 TIER,23.0,2011-01-11 11:19:00,10.95,14299,United Kingdom,True,Kitchen,251.85,2011,1,11,11,False,High
C540780,21843,RED RETROSPOT CAKE STAND,4.0,2011-01-11 11:19:00,10.95,14299,United Kingdom,True,Kitchen,43.8,2011,1,11,11,False,Medium
C540780,22865,HAND WARMER OWL DESIGN,24.0,2011-01-11 11:19:00,2.1,14299,United Kingdom,True,Other,50.400000000000006,2011,1,11,11,False,Medium
C540780,84988,SET OF 72 PINK HEART PAPER DOILIES,1.0,2011-01-11 11:19:00,1.45,14299,United Kingdom,True,Decor,1.45,2011,1,11,11,False,Low
C540781,22963,JAM JAR WITH GREEN LID,8.0,2011-01-11 11:22:00,0.85,16875,United Kingdom,True,Other,6.8,2011,1,11,11,False,Low
C540781,22962,JAM JAR WITH PINK LID,2.0,2011-01-11 11:22:00,0.85,16875,United Kingdom,True,Other,1.7,2011,1,11,11,False,Low
C540781,22776,SWEETHEART CAKESTAND 3 TIER,1.0,2011-01-11 11:22:00,9.95,16875,United Kingdom,True,Decor,9.95,2011,1,11,11,False,Low
C540781,22767,TRIPLE PHOTO FRAME CORNICE,1.0,2011-01-11 11:22:00,9.95,16875,United Kingdom,True,Other,9.95,2011,1,11,11,False,Low
C540781,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1.0,2011-01-11 11:22:00,4.95,16875,United Kingdom,True,Decor,4.95,2011,1,11,11,False,Low
C540781,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1.0,2011-01-11 11:22:00,8.5,16875,United Kingdom,True,Other,8.5,2011,1,11,11,False,Low
C540783,84029E,RED WOOLLY HOTTIE WHITE HEART.,8.0,2011-01-11 11:38:00,3.75,17629,United Kingdom,True,Decor,30.0,2011,1,11,11,False,Medium
C540784,84766,SILVER ROCOCO CANDLE STICK,12.0,2011-01-11 11:39:00,1.95,13126,United Kingdom,True,Other,23.4,2011,1,11,11,False,Medium
C540786,22156,HEART DECORATION WITH PEARLS,3.0,2011-01-11 11:42:00,0.85,15194,United Kingdom,True,Decor,2.55,2011,1,11,11,False,Low
C540786,22666,RECIPE BOX PANTRY YELLOW DESIGN,1.0,2011-01-11 11:42:00,2.95,15194,United Kingdom,True,Other,2.95,2011,1,11,11,False,Low
C540786,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1.0,2011-01-11 11:42:00,4.95,15194,United Kingdom,True,Decor,4.95,2011,1,11,11,False,Low
C540786,22907,PACK OF 20 NAPKINS PANTRY DESIGN,7.0,2011-01-11 11:42:00,0.85,15194,United Kingdom,True,Other,5.95,2011,1,11,11,False,Low
C540787,22364,GLASS JAR DIGESTIVE BISCUITS,12.0,2011-01-11 11:45:00,2.55,13408,United Kingdom,True,Other,30.599999999999998,2011,1,11,11,False,Medium
C540787,22360,GLASS JAR ENGLISH CONFECTIONERY,4.0,2011-01-11 11:45:00,2.55,13408,United Kingdom,True,Other,10.2,2011,1,11,11,False,Medium
C540788,84813,SET OF 4 DIAMOND NAPKIN RINGS,1.0,2011-01-11 11:46:00,3.95,13576,United Kingdom,True,Decor,3.95,2011,1,11,11,False,Low
C540788,21231,SWEETHEART CERAMIC TRINKET BOX,2.0,2011-01-11 11:46:00,1.25,13576,United Kingdom,True,Decor,2.5,2011,1,11,11,False,Low
C540788,20829,GLITTER HANGING BUTTERFLY STRING,2.0,2011-01-11 11:46:00,2.1,13576,United Kingdom,True,Other,4.2,2011,1,11,11,False,Low
C540790,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,2.0,2011-01-11 11:48:00,0.85,16145,United Kingdom,True,Decor,1.7,2011,1,11,11,False,Low
C540791,22780,LIGHT GARLAND BUTTERFILES PINK,1.0,2011-01-11 11:49:00,4.25,13534,United Kingdom,True,Other,4.25,2011,1,11,11,False,Low
C540792,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1.0,2011-01-11 11:50:00,3.75,16203,United Kingdom,True,Other,3.75,2011,1,11,11,False,Low
C540793,POST,POSTAGE,1.0,2011-01-11 11:53:00,3.0,14295,United Kingdom,True,Other,3.0,2011,1,11,11,False,Low
C540793,22942,CHRISTMAS LIGHTS 10 SANTAS,1.0,2011-01-11 11:53:00,8.5,14295,United Kingdom,True,Decor,8.5,2011,1,11,11,False,Low
C540796,22168,ORGANISER WOOD ANTIQUE WHITE,1.0,2011-01-11 12:03:00,8.5,15107,United Kingdom,True,Other,8.5,2011,1,11,12,False,Low
C540814,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1.0,2011-01-11 12:50:00,2.95,15518,United Kingdom,True,Decor,2.95,2011,1,11,12,False,Low
C540820,22659,LUNCH BOX I LOVE LONDON,6.0,2011-01-11 13:09:00,1.95,15518,United Kingdom,True,Kitchen,11.7,2011,1,11,13,False,Medium
C540837,21733,RED HANGING HEART T-LIGHT HOLDER,1.0,2011-01-11 15:02:00,2.55,14733,United Kingdom,True,Decor,2.55,2011,1,11,15,False,Low
C540837,22776,SWEETHEART CAKESTAND 3 TIER,2.0,2011-01-11 15:02:00,8.5,14733,United Kingdom,True,Decor,17.0,2011,1,11,15,False,Medium
C540837,21844,RED RETROSPOT MUG,1.0,2011-01-11 15:02:00,2.95,14733,United Kingdom,True,Other,2.95,2011,1,11,15,False,Low
C540837,21527,RED RETROSPOT TRADITIONAL TEAPOT,2.0,2011-01-11 15:02:00,7.95,14733,United Kingdom,True,Kitchen,15.9,2011,1,11,15,False,Medium
C540837,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1.0,2011-01-11 15:02:00,2.55,14733,United Kingdom,True,Decor,2.55,2011,1,11,15,False,Low
C540837,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,1.0,2011-01-11 15:02:00,8.5,14733,United Kingdom,True,Kitchen,8.5,2011,1,11,15,False,Low
C540837,84978,HANGING HEART JAR T-LIGHT HOLDER,2.0,2011-01-11 15:02:00,1.06,14733,United Kingdom,True,Decor,2.12,2011,1,11,15,False,Low
C540837,84949,SILVER HANGING T-LIGHT HOLDER,15.0,2011-01-11 15:02:00,1.65,14733,United Kingdom,True,Other,24.75,2011,1,11,15,False,Medium
C540837,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4.0,2011-01-11 15:02:00,2.75,14733,United Kingdom,True,Other,11.0,2011,1,11,15,False,Medium
C540837,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2.0,2011-01-11 15:02:00,4.95,14733,United Kingdom,True,Other,9.9,2011,1,11,15,False,Low
C540841,POST,POSTAGE,1.0,2011-01-11 16:14:00,12.99,15602,United Kingdom,True,Other,12.99,2011,1,11,16,False,Medium
C540841,22217,T-LIGHT HOLDER HANGING LACE,100.0,2011-01-11 16:14:00,1.25,15602,United Kingdom,True,Other,50.0,2011,1,11,16,False,Medium
C540843,22178,VICTORIAN GLASS HANGING T-LIGHT,100.0,2011-01-11 16:21:00,1.25,15602,United Kingdom,True,Other,60.0,2011,1,11,16,False,Medium
C540845,22970,LONDON BUS COFFEE MUG,4.0,2011-01-11 16:57:00,2.1,16191,United Kingdom,True,Other,8.4,2011,1,11,16,False,Low
C540846,37342,POLKADOT COFFEE CUP & SAUCER PINK,24.0,2011-01-11 16:59:00,0.85,13162,United Kingdom,True,Other,20.4,2011,1,11,16,False,Medium
C540846,22342,HOME GARLAND PAINTED ZINC,24.0,2011-01-11 16:59:00,0.85,13162,United Kingdom,True,Home,20.4,2011,1,11,16,False,Medium
C540846,85034C,3 ROSE MORRIS BOXED CANDLES,2.0,2011-01-11 16:59:00,1.25,13162,United Kingdom,True,Other,2.5,2011,1,11,16,False,Low
C540847,22198,LARGE POPCORN HOLDER,6.0,2011-01-11 17:35:00,1.65,13458,United Kingdom,True,Other,9.899999999999999,2011,1,11,17,False,Low
C540847,22197,SMALL POPCORN HOLDER,2.0,2011-01-11 17:35:00,0.85,13458,United Kingdom,True,Other,1.7,2011,1,11,17,False,Low
C540850,21231,SWEETHEART CERAMIC TRINKET BOX,1.0,2011-01-12 09:41:00,1.25,12665,Germany,True,Decor,1.25,2011,1,12,9,False,Low
C540852,84078A,SET/4 WHITE RETRO STORAGE CUBES,12.0,2011-01-12 09:48:00,18.0,15197,United Kingdom,True,Decor,419.40000000000003,2011,1,12,9,False,High
C540853,22634,CHILDS BREAKFAST SET SPACEBOY,1.0,2011-01-12 09:52:00,9.95,12413,France,True,Decor,9.95,2011,1,12,9,False,Low
C540854,22461,SAVOY ART DECO CLOCK,1.0,2011-01-12 09:54:00,12.75,,United Kingdom,True,Other,12.75,2011,1,12,9,False,Medium
C540860,35400,WOODEN BOX ADVENT CALENDAR,1.0,2011-01-12 11:04:00,8.95,15953,United Kingdom,True,Other,8.95,2011,1,12,11,False,Low
C540860,22776,SWEETHEART CAKESTAND 3 TIER,1.0,2011-01-12 11:04:00,9.95,15953,United Kingdom,True,Decor,9.95,2011,1,12,11,False,Low
C540895,21217,RED RETROSPOT ROUND CAKE TINS,1.0,2011-01-12 11:45:00,9.95,17095,United Kingdom,True,Kitchen,9.95,2011,1,12,11,False,Low
C540937,POST,POSTAGE,1.0,2011-01-12 12:09:00,7.06,14748,United Kingdom,True,Other,7.06,2011,1,12,12,False,Low
C540937,22932,BAKING MOULD TOFFEE CUP CHOCOLATE,24.0,2011-01-12 12:09:00,2.55,14748,United Kingdom,True,Other,61.199999999999996,2011,1,12,12,False,Medium
C540937,22654,DELUXE SEWING KIT,6.0,2011-01-12 12:09:00,5.95,14748,United Kingdom,True,Other,35.7,2011,1,12,12,False,Medium
C540938,85178,VICTORIAN SEWING KIT,100.0,2011-01-12 12:10:00,0.85,15061,United Kingdom,True,Other,40.8,2011,1,12,12,False,Medium
C540942,85066,CREAM SWEETHEART MINI CHEST,2.0,2011-01-12 12:30:00,10.95,13113,United Kingdom,True,Decor,21.9,2011,1,12,12,False,Medium
C540942,37448,CERAMIC CAKE DESIGN SPOTTED MUG,1.0,2011-01-12 12:30:00,1.49,13113,United Kingdom,True,Kitchen,1.49,2011,1,12,12,False,Low
C540942,22423,REGENCY CAKESTAND 3 TIER,3.0,2011-01-12 12:30:00,10.95,13113,United Kingdom,True,Kitchen,32.849999999999994,2011,1,12,12,False,Medium
C540944,22822,CREAM WALL PLANTER HEART SHAPED,1.0,2011-01-12 12:40:00,5.95,16554,United Kingdom,True,Decor,5.95,2011,1,12,12,False,Low
C540948,22941,CHRISTMAS LIGHTS 10 REINDEER,2.0,2011-01-12 12:47:00,8.5,13093,United Kingdom,True,Decor,17.0,2011,1,12,12,False,Medium
C540948,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,4.0,2011-01-12 12:47:00,4.95,13093,United Kingdom,True,Decor,19.8,2011,1,12,12,False,Medium
C540948,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1.0,2011-01-12 12:47:00,2.95,13093,United Kingdom,True,Other,2.95,2011,1,12,12,False,Low
C540948,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2.0,2011-01-12 12:47:00,2.95,13093,United Kingdom,True,Decor,5.9,2011,1,12,12,False,Low
C540949,22962,JAM JAR WITH PINK LID,2.0,2011-01-12 12:49:00,0.85,13093,United Kingdom,True,Other,1.7,2011,1,12,12,False,Low
C540949,21209,MULTICOLOUR HONEYCOMB FAN,2.0,2011-01-12 12:49:00,0.85,13093,United Kingdom,True,Other,1.7,2011,1,12,12,False,Low
C540950,22960,JAM MAKING SET WITH JARS,1.0,2011-01-12 12:51:00,4.25,18226,United Kingdom,True,Decor,4.25,2011,1,12,12,False,Low
C540952,21531,RED RETROSPOT SUGAR JAM BOWL,1.0,2011-01-12 13:12:00,2.55,14606,United Kingdom,True,Other,2.55,2011,1,12,13,False,Low
C541007,35004B,SET OF 3 BLACK FLYING DUCKS,4.0,2011-01-13 10:47:00,4.65,13078,United Kingdom,True,Decor,18.6,2011,1,13,10,False,Medium
C541009,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,1.0,2011-01-13 10:56:00,4.95,17581,United Kingdom,True,Decor,4.95,2011,1,13,10,False,Low
C541009,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1.0,2011-01-13 10:56:00,1.95,17581,United Kingdom,True,Other,1.95,2011,1,13,10,False,Low
C541009,21735,TWO DOOR CURIO CABINET,1.0,2011-01-13 10:56:00,12.75,17581,United Kingdom,True,Other,12.75,2011,1,13,10,False,Medium
C541009,22727,ALARM CLOCK BAKELIKE RED,1.0,2011-01-13 10:56:00,3.75,17581,United Kingdom,True,Other,3.75,2011,1,13,10,False,Low
C541089,22456,NATURAL SLATE CHALKBOARD LARGE,1.0,2011-01-13 12:41:00,4.95,14229,United Kingdom,True,Office,4.95,2011,1,13,12,False,Low
C541090,22649,STRAWBERRY FAIRY CAKE TEAPOT,1.0,2011-01-13 12:52:00,4.95,17406,United Kingdom,True,Kitchen,4.95,2011,1,13,12,False,Low
C541090,35471D,SET OF 3 BIRD LIGHT PINK FEATHER,1.0,2011-01-13 12:52:00,1.25,17406,United Kingdom,True,Decor,1.25,2011,1,13,12,False,Low
C541092,22700,BLACK AND WHITE DOG BOWL,6.0,2011-01-13 12:56:00,0.85,13473,United Kingdom,True,Other,5.1,2011,1,13,12,False,Low
C541117,21258,VICTORIAN SEWING BOX LARGE,3.0,2011-01-13 17:09:00,10.95,15100,United Kingdom,True,Other,32.849999999999994,2011,1,13,17,False,Medium
C541201,22951,60 CAKE CASES DOLLY GIRL DESIGN,24.0,2011-01-14 12:05:00,0.55,13081,United Kingdom,True,Kitchen,13.200000000000001,2011,1,14,12,False,Medium
C541222,22423,REGENCY CAKESTAND 3 TIER,9.0,2011-01-14 14:33:00,10.95,14299,United Kingdom,True,Kitchen,98.55,2011,1,14,14,False,Medium
C541229,22496,SET OF 2 ROUND TINS DUTCH CHEESE,4.0,2011-01-14 16:43:00,2.95,16359,United Kingdom,True,Decor,11.8,2011,1,14,16,False,Medium
C541231,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,1.0,2011-01-14 16:55:00,4.25,13455,United Kingdom,True,Decor,4.25,2011,1,14,16,False,Low
C541231,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,1.0,2011-01-14 16:55:00,3.75,13455,United Kingdom,True,Other,3.75,2011,1,14,16,False,Low
C541231,22423,REGENCY CAKESTAND 3 TIER,1.0,2011-01-14 16:55:00,12.75,13455,United Kingdom,True,Kitchen,12.75,2011,1,14,16,False,Medium
C541231,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,3.0,2011-01-14 16:55:00,4.95,13455,United Kingdom,True,Accessories,14.850000000000001,2011,1,14,16,False,Medium
C541231,22059,CERAMIC STRAWBERRY DESIGN MUG,1.0,2011-01-14 16:55:00,1.49,13455,United Kingdom,True,Other,1.49,2011,1,14,16,False,Low
C541231,21539,RED RETROSPOT BUTTER DISH,1.0,2011-01-14 16:55:00,4.95,13455,United Kingdom,True,Other,4.95,2011,1,14,16,False,Low
C541232,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1.0,2011-01-14 16:58:00,3.95,16235,United Kingdom,True,Decor,3.95,2011,1,14,16,False,Low
C541232,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1.0,2011-01-14 16:58:00,4.95,16235,United Kingdom,True,Decor,4.95,2011,1,14,16,False,Low
C541233,22439,6 ROCKET BALLOONS,4.0,2011-01-14 17:00:00,0.65,13107,United Kingdom,True,Other,2.6,2011,1,14,17,False,Low
C541233,21539,RED RETROSPOT BUTTER DISH,1.0,2011-01-14 17:00:00,4.95,13107,United Kingdom,True,Other,4.95,2011,1,14,17,False,Low
C541234,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1.0,2011-01-14 17:11:00,2.1,13862,United Kingdom,True,Other,2.1,2011,1,14,17,False,Low
C541234,22960,JAM MAKING SET WITH JARS,2.0,2011-01-14 17:11:00,3.75,13862,United Kingdom,True,Decor,7.5,2011,1,14,17,False,Low
C541235,22358,KINGS CHOICE TEA CADDY,2.0,2011-01-14 17:13:00,2.95,16670,United Kingdom,True,Kitchen,5.9,2011,1,14,17,False,Low
C541237,22664,TOY TIDY DOLLY GIRL DESIGN,1.0,2011-01-14 17:26:00,2.1,13599,United Kingdom,True,Other,2.1,2011,1,14,17,False,Low
C541245,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,12.0,2011-01-16 12:40:00,4.25,15535,United Kingdom,True,Other,51.0,2011,1,16,12,True,Medium
C541254,21667,GLASS CAKE COVER AND PLATE,2.0,2011-01-16 13:53:00,14.95,17841,United Kingdom,True,Kitchen,29.9,2011,1,16,13,True,Medium
C541257,22111,SCOTTIE DOG HOT WATER BOTTLE,1.0,2011-01-16 14:48:00,4.95,18069,United Kingdom,True,Kitchen,4.95,2011,1,16,14,True,Low
C541261,22476,EMPIRE UNION JACK TV DINNER TRAY,8.0,2011-01-16 15:48:00,4.95,14404,United Kingdom,True,Other,39.6,2011,1,16,15,True,Medium
C541284,M,MANUAL,100.0,2011-01-17 12:45:00,0.87,17744,United Kingdom,True,Other,31.32,2011,1,17,12,False,Medium
C541415,21527,RED RETROSPOT TRADITIONAL TEAPOT,1.0,2011-01-17 16:20:00,7.95,14292,United Kingdom,True,Kitchen,7.95,2011,1,17,16,False,Low
C541415,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1.0,2011-01-17 16:20:00,2.55,14292,United Kingdom,True,Decor,2.55,2011,1,17,16,False,Low
C541415,22464,HANGING METAL HEART LANTERN,1.0,2011-01-17 16:20:00,1.65,14292,United Kingdom,True,Decor,1.65,2011,1,17,16,False,Low
C541416,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1.0,2011-01-17 16:23:00,2.95,14606,United Kingdom,True,Decor,2.95,2011,1,17,16,False,Low
C541418,22809,SET OF 6 T-LIGHTS SANTA,12.0,2011-01-17 16:45:00,2.55,13883,United Kingdom,True,Decor,30.599999999999998,2011,1,17,16,False,Medium
C541433,23166,MEDIUM CERAMIC TOP STORAGE JAR,100.0,2011-01-18 10:17:00,1.04,12346,United Kingdom,True,Other,77183.6,2011,1,18,10,False,High
C541492,84870B,BLUE GEISHA GIRL,1.0,2011-01-18 14:24:00,3.75,,United Kingdom,True,Other,3.75,2011,1,18,14,False,Low
C541492,85169D,PINK LOVE BIRD CANDLE,1.0,2011-01-18 14:24:00,1.25,,United Kingdom,True,Other,1.25,2011,1,18,14,False,Low
C541492,22511,RETROSPOT BABUSHKA DOORSTOP,1.0,2011-01-18 14:24:00,3.75,,United Kingdom,True,Other,3.75,2011,1,18,14,False,Low
C541492,85174,S/4 CACTI CANDLES,1.0,2011-01-18 14:24:00,4.95,,United Kingdom,True,Other,4.95,2011,1,18,14,False,Low
C541492,20931,BLUE POT PLANT CANDLE,1.0,2011-01-18 14:24:00,3.75,,United Kingdom,True,Other,3.75,2011,1,18,14,False,Low
C541492,85040A,S/4 PINK FLOWER CANDLES IN BOWL,1.0,2011-01-18 14:24:00,1.65,,United Kingdom,True,Other,1.65,2011,1,18,14,False,Low
C541492,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,1.0,2011-01-18 14:24:00,1.65,,United Kingdom,True,Decor,1.65,2011,1,18,14,False,Low
C541492,37500,TEA TIME TEAPOT IN GIFT BOX,1.0,2011-01-18 14:24:00,9.95,,United Kingdom,True,Kitchen,9.95,2011,1,18,14,False,Low
C541498,22776,SWEETHEART CAKESTAND 3 TIER,1.0,2011-01-18 15:21:00,9.95,13693,United Kingdom,True,Decor,9.95,2011,1,18,15,False,Low
C541499,84819,DANISH ROSE ROUND SEWING BOX,1.0,2011-01-18 15:23:00,4.25,13693,United Kingdom,True,Other,4.25,2011,1,18,15,False,Low
C541499,22766,PHOTO FRAME CORNICE,1.0,2011-01-18 15:23:00,2.95,13693,United Kingdom,True,Other,2.95,2011,1,18,15,False,Low
C541499,22325,MOBILE VINTAGE HEARTS,3.0,2011-01-18 15:23:00,4.95,13693,United Kingdom,True,Decor,14.850000000000001,2011,1,18,15,False,Medium
C541501,85118,HEART T-LIGHT HOLDER,7.0,2011-01-18 15:26:00,1.25,13458,United Kingdom,True,Decor,8.75,2011,1,18,15,False,Low
C541502,22768,FAMILY PHOTO FRAME CORNICE,1.0,2011-01-18 15:30:00,9.95,18190,United Kingdom,True,Other,9.95,2011,1,18,15,False,Low
C541503,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1.0,2011-01-18 15:31:00,6.75,15291,United Kingdom,True,Other,6.75,2011,1,18,15,False,Low
C541512,85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,6.0,2011-01-18 16:52:00,4.25,17576,United Kingdom,True,Other,25.5,2011,1,18,16,False,Medium
C541572,22669,RED BABY BUNTING,100.0,2011-01-19 12:39:00,2.55,15171,United Kingdom,True,Other,127.49999999999999,2011,1,19,12,False,High
C541572,22668,PINK BABY BUNTING,100.0,2011-01-19 12:39:00,2.55,15171,United Kingdom,True,Other,127.49999999999999,2011,1,19,12,False,High
C541573,22778,GLASS CLOCHE SMALL,4.0,2011-01-19 12:47:00,3.39,15311,United Kingdom,True,Other,13.56,2011,1,19,12,False,Medium
C541586,21218,RED SPOTTY BISCUIT TIN,3.0,2011-01-19 14:36:00,3.75,12383,Belgium,True,Other,11.25,2011,1,19,14,False,Medium
C541589,79323W,WHITE CHERRY LIGHTS,8.0,2011-01-19 14:44:00,6.75,15831,United Kingdom,True,Other,54.0,2011,1,19,14,False,Medium
C541603,22838,3 TIER CAKE TIN RED AND CREAM,1.0,2011-01-19 17:21:00,14.95,14572,United Kingdom,True,Kitchen,14.95,2011,1,19,17,False,Medium
C541641,21671,RED SPOT CERAMIC DRAWER KNOB,1.0,2011-01-20 11:00:00,1.25,17841,United Kingdom,True,Other,1.25,2011,1,20,11,False,Low
C541641,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,1.0,2011-01-20 11:00:00,1.25,17841,United Kingdom,True,Other,1.25,2011,1,20,11,False,Low
C541650,M,MANUAL,1.0,2011-01-20 11:44:00,18.0,,United Kingdom,True,Other,544.4,2011,1,20,11,False,High
C541651,M,MANUAL,1.0,2011-01-20 11:48:00,18.0,,United Kingdom,True,Other,1283.8,2011,1,20,11,False,High
C541653,BANK CHARGES,BANK CHARGES,1.0,2011-01-20 11:50:00,18.0,,United Kingdom,True,Other,1050.15,2011,1,20,11,False,High
C541654,21843,RED RETROSPOT CAKE STAND,6.0,2011-01-20 11:53:00,10.95,12540,Spain,True,Kitchen,65.69999999999999,2011,1,20,11,False,Medium
C541656,21528,DAIRY MAID TRADITIONAL TEAPOT,1.0,2011-01-20 12:07:00,6.95,17315,United Kingdom,True,Kitchen,6.95,2011,1,20,12,False,Low
C541656,22178,VICTORIAN GLASS HANGING T-LIGHT,1.0,2011-01-20 12:07:00,1.25,17315,United Kingdom,True,Other,1.25,2011,1,20,12,False,Low
C541656,21537,RED RETROSPOT PUDDING BOWL,1.0,2011-01-20 12:07:00,4.25,17315,United Kingdom,True,Other,4.25,2011,1,20,12,False,Low
C541674,22606,WOODEN SKITTLES GARDEN SET,1.0,2011-01-20 13:19:00,15.95,16892,United Kingdom,True,Decor,15.95,2011,1,20,13,False,Medium
C541688,22423,REGENCY CAKESTAND 3 TIER,4.0,2011-01-20 16:15:00,10.95,12683,France,True,Kitchen,43.8,2011,1,20,16,False,Medium
C541689,22618,COOKING SET RETROSPOT,17.0,2011-01-20 16:16:00,8.49,13090,United Kingdom,True,Decor,144.33,2011,1,20,16,False,High
C541691,22138,BAKING SET 9 PIECE RETROSPOT,6.0,2011-01-20 16:22:00,4.95,13090,United Kingdom,True,Decor,29.700000000000003,2011,1,20,16,False,Medium
C541693,20941,FROG CANDLE,2.0,2011-01-20 17:02:00,1.25,14309,United Kingdom,True,Other,2.5,2011,1,20,17,False,Low
C541693,22699,ROSES REGENCY TEACUP AND SAUCER,1.0,2011-01-20 17:02:00,2.95,14309,United Kingdom,True,Kitchen,2.95,2011,1,20,17,False,Low
C541693,22697,GREEN REGENCY TEACUP AND SAUCER,3.0,2011-01-20 17:02:00,2.95,14309,United Kingdom,True,Kitchen,8.850000000000001,2011,1,20,17,False,Low
C541693,22617,BAKING SET SPACEBOY DESIGN,1.0,2011-01-20 17:02:00,4.95,14309,United Kingdom,True,Decor,4.95,2011,1,20,17,False,Low
